time,open,high,low,close,tick_volume,spread,real_volume
2025-02-19 22:00:00,2931.81,2936.58,2931.26,2935.95,4449,5,0
2025-02-19 23:00:00,2935.82,2937.48,2932.29,2932.99,1722,8,0
2025-02-20 01:00:00,2933.46,2936.08,2933.33,2935.26,831,5,0
2025-02-20 02:00:00,2935.25,2941.22,2935.25,2940.84,2010,5,0
2025-02-20 03:00:00,2940.87,2942.45,2934.61,2937.13,4446,5,0
2025-02-20 04:00:00,2937.13,2941.53,2933.88,2940.78,4030,6,0
2025-02-20 05:00:00,2940.82,2944.05,2940.49,2941.91,2736,5,0
2025-02-20 06:00:00,2941.91,2942.56,2939.22,2939.91,1963,5,0
2025-02-20 07:00:00,2940.22,2946.84,2939.36,2946.81,2821,5,0
2025-02-20 08:00:00,2946.81,2948.89,2943.95,2947.75,3404,5,0
2025-02-20 09:00:00,2947.72,2954.18,2946.35,2948.95,3407,5,0
2025-02-20 10:00:00,2949.0,2954.83,2948.92,2954.62,3751,5,0
2025-02-20 11:00:00,2954.62,2954.91,2949.9,2951.61,3443,7,0
2025-02-20 12:00:00,2951.52,2954.82,2949.1,2952.36,3894,7,0
2025-02-20 13:00:00,2952.36,2952.9,2947.22,2948.76,3056,5,0
2025-02-20 14:00:00,2948.73,2950.8,2939.02,2945.41,4384,8,0
2025-02-20 15:00:00,2945.3,2947.52,2933.8,2934.01,5489,5,0
2025-02-20 16:00:00,2933.38,2939.91,2924.26,2935.15,6074,5,0
2025-02-20 17:00:00,2935.11,2939.55,2931.56,2938.54,5425,5,0
2025-02-20 18:00:00,2938.63,2945.67,2936.01,2943.1,4825,5,0
2025-02-20 19:00:00,2942.93,2946.99,2940.22,2940.57,4373,8,0
2025-02-20 20:00:00,2940.46,2942.48,2937.49,2941.73,4196,5,0
2025-02-20 21:00:00,2941.86,2941.86,2933.64,2937.9,3864,5,0
2025-02-20 22:00:00,2938.06,2938.8,2935.62,2937.79,3655,5,0
2025-02-20 23:00:00,2937.79,2940.37,2937.58,2939.06,1439,5,0
2025-02-21 01:00:00,2938.84,2943.3,2938.2,2941.32,1145,10,0
2025-02-21 02:00:00,2941.39,2942.73,2937.01,2939.99,1646,15,0
2025-02-21 03:00:00,2939.99,2949.59,2926.84,2928.69,4770,5,0
2025-02-21 04:00:00,2928.65,2941.0,2926.2,2939.02,4283,5,0
2025-02-21 05:00:00,2939.03,2939.73,2927.07,2931.19,3946,5,0
2025-02-21 06:00:00,2931.2,2932.23,2926.55,2928.38,2789,10,0
2025-02-21 07:00:00,2928.3,2933.9,2924.22,2930.21,3748,9,0
2025-02-21 08:00:00,2930.05,2931.45,2925.49,2929.77,3618,5,0
2025-02-21 09:00:00,2929.72,2933.03,2929.01,2930.09,2568,5,0
2025-02-21 10:00:00,2929.92,2931.3,2916.74,2923.29,4344,6,0
2025-02-21 11:00:00,2923.23,2929.63,2923.07,2929.25,3452,5,0
2025-02-21 12:00:00,2929.36,2931.02,2928.88,2930.5,2586,6,0
2025-02-21 13:00:00,2930.54,2936.06,2928.03,2928.37,3309,5,0
2025-02-21 14:00:00,2928.4,2935.22,2927.58,2930.11,3824,5,0
2025-02-21 15:00:00,2930.11,2934.55,2926.84,2930.94,4831,5,0
2025-02-21 16:00:00,2930.91,2938.97,2928.24,2933.68,5233,5,0
2025-02-21 17:00:00,2933.19,2935.68,2921.76,2928.8,5907,5,0
2025-02-21 18:00:00,2928.67,2938.4,2927.35,2936.78,4761,5,0
2025-02-21 19:00:00,2936.79,2941.63,2936.2,2939.78,4204,6,0
2025-02-21 20:00:00,2939.81,2942.72,2937.69,2941.89,4331,5,0
2025-02-21 21:00:00,2941.98,2942.56,2932.91,2933.46,3946,5,0
2025-02-21 22:00:00,2933.22,2937.22,2932.49,2934.8,4340,5,0
2025-02-21 23:00:00,2934.7,2938.04,2932.09,2935.89,1342,5,0
2025-02-24 01:00:00,2934.65,2940.6,2933.91,2937.0,2759,5,0
2025-02-24 02:00:00,2936.8,2938.04,2929.52,2930.13,2589,5,0
2025-02-24 03:00:00,2930.19,2931.43,2921.33,2928.07,4744,5,0
2025-02-24 04:00:00,2927.88,2940.91,2925.03,2940.87,3795,5,0
2025-02-24 05:00:00,2940.81,2944.64,2939.23,2941.0,3989,5,0
2025-02-24 06:00:00,2941.2,2943.05,2937.36,2940.61,3008,5,0
2025-02-24 07:00:00,2940.87,2941.86,2935.52,2936.36,3159,5,0
2025-02-24 08:00:00,2936.27,2942.05,2935.37,2938.57,2829,5,0
2025-02-24 09:00:00,2938.57,2944.84,2938.23,2943.84,3112,10,0
2025-02-24 10:00:00,2944.28,2948.74,2938.19,2946.37,4075,5,0
2025-02-24 11:00:00,2946.23,2948.24,2942.88,2944.16,3717,5,0
2025-02-24 12:00:00,2944.28,2944.65,2934.91,2938.4,3376,5,0
2025-02-24 13:00:00,2938.39,2948.23,2937.69,2947.74,3430,10,0
2025-02-24 14:00:00,2947.73,2951.12,2945.44,2946.46,3492,7,0
2025-02-24 15:00:00,2946.34,2954.52,2946.26,2954.4,4685,5,0
2025-02-24 16:00:00,2954.39,2956.18,2934.72,2938.87,5820,5,0
2025-02-24 17:00:00,2938.56,2940.49,2930.78,2936.52,5906,5,0
2025-02-24 18:00:00,2936.49,2943.63,2936.47,2943.37,4929,5,0
2025-02-24 19:00:00,2943.4,2944.71,2941.01,2943.42,4393,6,0
2025-02-24 20:00:00,2943.1,2947.99,2942.84,2947.41,3773,8,0
2025-02-24 21:00:00,2947.49,2949.89,2946.88,2949.25,3490,5,0
2025-02-24 22:00:00,2949.21,2951.51,2947.06,2950.61,3377,10,0
2025-02-24 23:00:00,2950.61,2953.06,2950.36,2952.62,1329,5,0
2025-02-25 01:00:00,2952.64,2953.79,2948.12,2949.92,2101,6,0
2025-02-25 02:00:00,2950.05,2952.61,2948.23,2949.69,1701,5,0
2025-02-25 03:00:00,2949.71,2952.51,2945.29,2949.52,4583,5,0
2025-02-25 04:00:00,2949.6,2952.47,2947.07,2948.6,3570,5,0
2025-02-25 05:00:00,2948.26,2949.51,2937.51,2939.61,4320,12,0
2025-02-25 06:00:00,2939.56,2939.9,2935.03,2936.82,2753,10,0
2025-02-25 07:00:00,2936.82,2940.96,2936.57,2938.09,3181,7,0
2025-02-25 08:00:00,2937.99,2938.44,2933.58,2935.78,3432,5,0
2025-02-25 09:00:00,2935.71,2940.35,2930.67,2931.71,4298,5,0
2025-02-25 10:00:00,2931.79,2942.43,2929.52,2941.62,4277,5,0
2025-02-25 11:00:00,2941.63,2942.42,2937.5,2938.97,3670,5,0
2025-02-25 12:00:00,2938.97,2941.5,2937.42,2937.56,3629,13,0
2025-02-25 13:00:00,2937.58,2940.46,2937.11,2938.64,3412,5,0
2025-02-25 14:00:00,2938.64,2941.35,2924.03,2928.53,5139,5,0
2025-02-25 15:00:00,2928.77,2937.98,2926.24,2937.42,5736,5,0
2025-02-25 16:00:00,2937.24,2944.84,2932.06,2932.74,5642,5,0
2025-02-25 17:00:00,2932.64,2934.89,2900.53,2905.7,6544,5,0
2025-02-25 18:00:00,2905.88,2906.82,2888.27,2896.35,6097,5,0
2025-02-25 19:00:00,2896.41,2908.82,2893.7,2907.51,5237,5,0
2025-02-25 20:00:00,2907.6,2912.24,2905.47,2909.58,4752,5,0
2025-02-25 21:00:00,2909.51,2913.97,2905.86,2912.15,3935,8,0
2025-02-25 22:00:00,2912.16,2913.4,2910.88,2912.78,4007,6,0
2025-02-25 23:00:00,2912.82,2917.37,2912.69,2914.82,2357,6,0
2025-02-26 01:00:00,2915.14,2919.0,2913.61,2918.69,1919,5,0
2025-02-26 02:00:00,2918.85,2925.97,2918.67,2923.52,2573,5,0
2025-02-26 03:00:00,2923.53,2930.08,2915.27,2917.68,4355,6,0
2025-02-26 04:00:00,2917.7,2923.14,2914.8,2921.07,3732,5,0
2025-02-26 05:00:00,2921.05,2921.72,2916.56,2917.28,2036,9,0
2025-02-26 06:00:00,2917.14,2918.77,2912.68,2915.02,1989,8,0
2025-02-26 07:00:00,2915.02,2921.02,2914.86,2915.41,2924,6,0
2025-02-26 08:00:00,2915.38,2916.23,2906.58,2906.62,3148,5,0
2025-02-26 09:00:00,2906.58,2917.42,2905.8,2915.35,3762,5,0
2025-02-26 10:00:00,2915.06,2918.41,2909.48,2918.0,3993,5,0
2025-02-26 11:00:00,2917.94,2918.9,2912.31,2913.26,3493,7,0
2025-02-26 12:00:00,2913.61,2916.86,2911.08,2912.71,3482,15,0
2025-02-26 13:00:00,2912.7,2915.38,2912.06,2913.76,2741,6,0
2025-02-26 14:00:00,2913.73,2915.42,2910.04,2913.86,3421,10,0
2025-02-26 15:00:00,2914.14,2915.08,2905.49,2905.85,4948,9,0
2025-02-26 16:00:00,2905.86,2906.19,2890.77,2901.09,6089,5,0
2025-02-26 17:00:00,2901.13,2914.26,2898.5,2913.61,5473,5,0
2025-02-26 18:00:00,2913.65,2916.62,2909.98,2913.11,4858,6,0
2025-02-26 19:00:00,2913.08,2916.31,2910.33,2913.74,4517,7,0
2025-02-26 20:00:00,2913.58,2916.26,2912.36,2914.92,3948,5,0
2025-02-26 21:00:00,2914.85,2916.34,2913.33,2913.88,2765,11,0
2025-02-26 22:00:00,2913.89,2916.74,2912.05,2916.3,3184,14,0
2025-02-26 23:00:00,2916.32,2918.77,2915.85,2916.11,1835,10,0
2025-02-27 01:00:00,2916.79,2920.76,2915.57,2919.14,1161,5,0
2025-02-27 02:00:00,2919.12,2919.14,2915.93,2917.1,1568,13,0
2025-02-27 03:00:00,2917.16,2918.27,2911.11,2912.66,4329,5,0
2025-02-27 04:00:00,2912.67,2914.8,2904.39,2906.75,3832,10,0
2025-02-27 05:00:00,2906.85,2909.01,2905.27,2905.7,3067,12,0
2025-02-27 06:00:00,2905.58,2906.53,2896.32,2897.37,3184,5,0
2025-02-27 07:00:00,2897.44,2898.45,2888.61,2890.99,4663,5,0
2025-02-27 08:00:00,2891.0,2898.45,2890.82,2894.18,4344,5,0
2025-02-27 09:00:00,2894.13,2896.7,2887.91,2891.85,4258,5,0
2025-02-27 10:00:00,2891.83,2892.2,2880.67,2881.3,4909,5,0
2025-02-27 11:00:00,2881.45,2893.4,2877.1,2887.34,4312,5,0
2025-02-27 12:00:00,2887.25,2894.88,2886.79,2892.21,3578,5,0
2025-02-27 13:00:00,2892.18,2894.86,2883.42,2883.9,3995,5,0
2025-02-27 14:00:00,2883.98,2888.73,2883.12,2885.0,4268,5,0
2025-02-27 15:00:00,2885.02,2892.16,2881.13,2888.97,5576,5,0
2025-02-27 16:00:00,2888.71,2892.31,2867.79,2872.19,6025,5,0
2025-02-27 17:00:00,2872.63,2882.46,2870.37,2872.26,5972,5,0
2025-02-27 18:00:00,2872.34,2878.17,2871.85,2877.37,5084,5,0
2025-02-27 19:00:00,2877.82,2883.78,2876.16,2883.23,4778,7,0
2025-02-27 20:00:00,2883.22,2887.43,2882.82,2887.42,3774,5,0
2025-02-27 21:00:00,2887.5,2887.73,2877.25,2879.17,4038,5,0
2025-02-27 22:00:00,2879.29,2879.3,2872.78,2873.97,4984,8,0
2025-02-27 23:00:00,2873.91,2877.88,2871.3,2877.12,1745,5,0
2025-02-28 01:00:00,2877.11,2878.43,2874.56,2876.06,1376,5,0
2025-02-28 02:00:00,2876.04,2880.28,2875.08,2877.05,2548,5,0
2025-02-28 03:00:00,2877.11,2885.05,2873.91,2874.82,5348,5,0
2025-02-28 04:00:00,2874.68,2877.88,2870.44,2873.36,5144,9,0
2025-02-28 05:00:00,2873.39,2876.26,2863.74,2865.75,4564,5,0
2025-02-28 06:00:00,2865.71,2866.06,2856.98,2863.54,4382,5,0
2025-02-28 07:00:00,2863.36,2867.0,2861.83,2864.01,4283,10,0
2025-02-28 08:00:00,2864.24,2866.66,2861.94,2863.58,4792,11,0
2025-02-28 09:00:00,2863.57,2865.16,2857.23,2858.68,4359,5,0
2025-02-28 10:00:00,2858.63,2860.33,2851.05,2855.93,4614,12,0
2025-02-28 11:00:00,2855.95,2864.24,2855.87,2862.4,4551,5,0
2025-02-28 12:00:00,2862.38,2864.92,2860.7,2862.78,3448,5,0
2025-02-28 13:00:00,2862.77,2863.67,2859.08,2862.19,3542,13,0
2025-02-28 14:00:00,2862.27,2864.93,2854.38,2856.17,4423,6,0
2025-02-28 15:00:00,2856.25,2862.32,2848.31,2848.58,5682,5,0
2025-02-28 16:00:00,2848.68,2851.61,2833.36,2833.79,6302,5,0
2025-02-28 17:00:00,2833.45,2850.67,2832.57,2850.16,6242,5,0
2025-02-28 18:00:00,2850.62,2853.94,2846.42,2848.66,5275,5,0
2025-02-28 19:00:00,2848.62,2851.46,2844.5,2845.09,4523,5,0
2025-02-28 20:00:00,2845.03,2847.71,2838.02,2845.3,5007,5,0
2025-02-28 21:00:00,2845.4,2850.95,2844.24,2849.68,4127,9,0
2025-02-28 22:00:00,2849.48,2854.99,2847.81,2854.83,4535,5,0
2025-02-28 23:00:00,2854.88,2859.28,2853.37,2859.06,1888,15,0
2025-03-03 01:00:00,2857.88,2876.88,2857.88,2870.81,3989,0,0
2025-03-03 02:00:00,2871.17,2871.17,2865.37,2865.82,3124,5,0
2025-03-03 03:00:00,2865.79,2871.92,2864.14,2870.85,4587,5,0
2025-03-03 04:00:00,2870.85,2871.95,2867.89,2868.27,4105,8,0
2025-03-03 05:00:00,2867.99,2868.05,2859.3,2864.82,4483,6,0
2025-03-03 06:00:00,2864.85,2868.43,2863.1,2867.41,2521,12,0
2025-03-03 07:00:00,2867.26,2867.31,2861.34,2863.83,3471,9,0
2025-03-03 08:00:00,2863.72,2866.05,2861.82,2865.59,4013,5,0
2025-03-03 09:00:00,2865.91,2866.24,2860.11,2863.33,3822,5,0
2025-03-03 10:00:00,2863.48,2868.77,2858.83,2868.56,4801,5,0
2025-03-03 11:00:00,2868.72,2871.43,2864.28,2867.45,4467,6,0
2025-03-03 12:00:00,2867.46,2873.57,2867.24,2871.93,3633,5,0
2025-03-03 13:00:00,2871.93,2875.43,2871.25,2874.36,2965,7,0
2025-03-03 14:00:00,2874.24,2877.65,2873.95,2875.63,3521,5,0
2025-03-03 15:00:00,2875.57,2876.25,2868.72,2872.63,4750,5,0
2025-03-03 16:00:00,2872.63,2882.97,2871.29,2876.68,4962,5,0
2025-03-03 17:00:00,2875.65,2890.45,2873.82,2887.85,5746,5,0
2025-03-03 18:00:00,2887.92,2893.09,2886.15,2891.42,4527,5,0
2025-03-03 19:00:00,2891.42,2892.92,2887.33,2890.82,4495,10,0
2025-03-03 20:00:00,2890.8,2892.42,2886.72,2889.96,4868,5,0
2025-03-03 21:00:00,2889.91,2891.31,2879.74,2881.59,4593,5,0
2025-03-03 22:00:00,2881.55,2891.49,2878.41,2890.45,5294,5,0
2025-03-03 23:00:00,2890.62,2895.29,2890.23,2892.99,2060,5,0
2025-03-04 01:00:00,2892.44,2893.4,2890.56,2890.96,1316,8,0
2025-03-04 02:00:00,2890.97,2893.82,2889.92,2891.8,2018,8,0
2025-03-04 03:00:00,2891.86,2893.03,2881.99,2888.34,4384,5,0
2025-03-04 04:00:00,2888.29,2889.45,2884.71,2885.5,3903,11,0
2025-03-04 05:00:00,2885.43,2892.92,2884.91,2888.67,3174,10,0
2025-03-04 06:00:00,2888.52,2892.8,2886.84,2891.34,2831,12,0
2025-03-04 07:00:00,2891.34,2894.45,2888.46,2889.7,3432,12,0
2025-03-04 08:00:00,2889.68,2889.96,2884.29,2887.26,3205,5,0
2025-03-04 09:00:00,2887.42,2901.13,2887.06,2899.98,3700,5,0
2025-03-04 10:00:00,2899.66,2918.79,2896.77,2913.96,5044,5,0
2025-03-04 11:00:00,2914.39,2921.35,2912.52,2918.09,3606,5,0
2025-03-04 12:00:00,2917.98,2918.19,2912.07,2914.7,3499,5,0
2025-03-04 13:00:00,2914.69,2921.68,2913.03,2920.08,3541,5,0
2025-03-04 14:00:00,2920.03,2925.42,2918.73,2924.8,3978,5,0
2025-03-04 15:00:00,2925.03,2927.76,2919.88,2922.59,5705,5,0
2025-03-04 16:00:00,2922.73,2923.12,2903.29,2903.46,6002,5,0
2025-03-04 17:00:00,2903.02,2912.16,2900.34,2906.03,6177,5,0
2025-03-04 18:00:00,2906.01,2915.87,2903.82,2915.19,5404,5,0
2025-03-04 19:00:00,2915.27,2916.38,2911.09,2911.63,4597,5,0
2025-03-04 20:00:00,2911.57,2915.16,2908.32,2911.19,4197,5,0
2025-03-04 21:00:00,2911.11,2916.51,2911.11,2916.1,3970,8,0
2025-03-04 22:00:00,2915.92,2920.52,2914.37,2917.17,4608,5,0
2025-03-04 23:00:00,2917.47,2918.43,2913.2,2917.7,2276,5,0
2025-03-05 01:00:00,2918.13,2918.27,2913.39,2914.33,1248,5,0
2025-03-05 02:00:00,2914.29,2916.88,2912.24,2914.05,2083,5,0
2025-03-05 03:00:00,2914.21,2915.03,2903.59,2907.15,4434,6,0
2025-03-05 04:00:00,2907.22,2914.51,2902.16,2904.31,4405,7,0
2025-03-05 05:00:00,2904.36,2913.4,2903.37,2908.72,3557,5,0
2025-03-05 06:00:00,2908.69,2912.63,2908.56,2910.5,2324,6,0
2025-03-05 07:00:00,2910.47,2918.74,2910.02,2918.74,3157,7,0
2025-03-05 08:00:00,2918.66,2921.63,2913.58,2916.96,3713,10,0
2025-03-05 09:00:00,2917.04,2919.8,2913.08,2918.01,4632,12,0
2025-03-05 10:00:00,2917.7,2922.02,2916.75,2919.92,4913,6,0
2025-03-05 11:00:00,2919.95,2922.53,2913.25,2918.81,4424,5,0
2025-03-05 12:00:00,2918.76,2919.1,2909.07,2913.37,4382,10,0
2025-03-05 13:00:00,2913.25,2917.23,2911.97,2913.2,3961,10,0
2025-03-05 14:00:00,2913.33,2919.27,2912.27,2916.1,4568,5,0
2025-03-05 15:00:00,2915.95,2916.41,2894.3,2899.92,5738,5,0
2025-03-05 16:00:00,2899.64,2917.15,2897.67,2911.45,6138,5,0
2025-03-05 17:00:00,2908.76,2923.72,2908.14,2917.05,6342,5,0
2025-03-05 18:00:00,2917.0,2930.06,2915.2,2923.73,5641,6,0
2025-03-05 19:00:00,2923.78,2925.25,2913.78,2916.07,5073,5,0
2025-03-05 20:00:00,2916.05,2920.6,2911.23,2917.48,4895,6,0
2025-03-05 21:00:00,2917.55,2921.41,2916.33,2920.56,4175,9,0
2025-03-05 22:00:00,2920.58,2923.06,2919.68,2922.13,4260,6,0
2025-03-05 23:00:00,2922.02,2922.28,2917.79,2919.13,1265,8,0
2025-03-06 01:00:00,2919.67,2919.67,2916.7,2918.28,954,5,0
2025-03-06 02:00:00,2918.22,2920.29,2916.66,2916.81,1695,5,0
2025-03-06 03:00:00,2916.8,2925.63,2915.98,2924.62,4227,6,0
2025-03-06 04:00:00,2924.82,2926.52,2922.96,2925.61,3342,6,0
2025-03-06 05:00:00,2925.61,2925.61,2920.19,2921.26,2646,9,0
2025-03-06 06:00:00,2921.26,2921.59,2916.38,2917.36,2158,7,0
2025-03-06 07:00:00,2917.32,2920.68,2914.53,2919.77,2980,6,0
2025-03-06 08:00:00,2919.81,2923.06,2919.81,2920.63,3311,5,0
2025-03-06 09:00:00,2920.6,2922.57,2909.8,2910.18,4571,5,0
2025-03-06 10:00:00,2910.23,2911.37,2901.07,2904.78,5082,5,0
2025-03-06 11:00:00,2904.45,2905.24,2891.12,2894.17,5036,5,0
2025-03-06 12:00:00,2894.19,2905.2,2891.93,2899.23,4916,5,0
2025-03-06 13:00:00,2899.03,2907.62,2898.6,2905.79,4205,9,0
2025-03-06 14:00:00,2905.82,2907.14,2899.21,2903.12,4502,5,0
2025-03-06 15:00:00,2903.09,2909.43,2900.92,2904.48,5431,6,0
2025-03-06 16:00:00,2904.38,2916.56,2903.45,2915.03,5371,5,0
2025-03-06 17:00:00,2915.19,2922.67,2909.02,2914.47,6065,5,0
2025-03-06 18:00:00,2914.64,2918.44,2912.55,2917.19,4906,5,0
2025-03-06 19:00:00,2917.24,2921.38,2914.4,2915.34,4473,12,0
2025-03-06 20:00:00,2915.59,2920.59,2913.82,2916.26,4127,5,0
2025-03-06 21:00:00,2916.27,2917.73,2912.32,2914.03,4084,5,0
2025-03-06 22:00:00,2913.73,2916.56,2908.31,2908.58,4219,5,0
2025-03-06 23:00:00,2908.66,2911.47,2908.34,2910.74,1377,10,0
2025-03-07 01:00:00,2911.04,2913.57,2909.95,2910.25,1581,5,0
2025-03-07 02:00:00,2910.09,2910.25,2894.8,2904.79,2985,5,0
2025-03-07 03:00:00,2904.98,2910.22,2901.56,2906.71,4672,5,0
2025-03-07 04:00:00,2906.71,2909.22,2901.2,2908.17,4645,6,0
2025-03-07 05:00:00,2908.06,2908.93,2904.0,2905.33,3649,7,0
2025-03-07 06:00:00,2905.28,2908.32,2904.69,2906.61,2774,5,0
2025-03-07 07:00:00,2906.61,2912.58,2906.42,2909.53,4244,8,0
2025-03-07 08:00:00,2909.41,2914.83,2907.73,2913.48,3838,8,0
2025-03-07 09:00:00,2913.37,2917.24,2911.66,2917.13,3721,7,0
2025-03-07 10:00:00,2917.17,2922.97,2915.32,2922.44,4223,5,0
2025-03-07 11:00:00,2922.37,2923.02,2920.19,2921.59,4152,8,0
2025-03-07 12:00:00,2921.57,2921.81,2917.07,2918.0,4467,5,0
2025-03-07 13:00:00,2917.97,2922.14,2916.73,2918.75,4479,8,0
2025-03-07 14:00:00,2918.88,2922.81,2918.04,2918.73,4807,5,0
2025-03-07 15:00:00,2918.54,2926.37,2910.37,2913.87,6118,5,0
2025-03-07 16:00:00,2913.7,2928.87,2903.5,2926.68,5892,5,0
2025-03-07 17:00:00,2926.52,2930.33,2908.52,2915.78,6001,5,0
2025-03-07 18:00:00,2915.58,2919.47,2911.68,2913.97,5432,7,0
2025-03-07 19:00:00,2914.23,2916.1,2905.14,2908.22,5289,5,0
2025-03-07 20:00:00,2907.74,2908.78,2902.0,2906.63,5045,5,0
2025-03-07 21:00:00,2906.57,2909.48,2904.46,2905.18,4440,5,0
2025-03-07 22:00:00,2905.23,2911.18,2904.76,2909.65,4400,5,0
2025-03-07 23:00:00,2909.65,2912.41,2908.39,2911.94,1151,5,0
2025-03-10 00:00:00,2912.72,2915.14,2909.77,2912.01,2361,6,0
2025-03-10 01:00:00,2912.12,2916.93,2911.42,2916.28,1778,6,0
2025-03-10 02:00:00,2916.57,2918.01,2913.01,2913.79,2743,6,0
2025-03-10 03:00:00,2913.86,2918.22,2911.31,2912.16,3559,9,0
2025-03-10 04:00:00,2912.18,2914.52,2909.49,2911.56,3062,9,0
2025-03-10 05:00:00,2911.48,2913.63,2908.16,2911.02,2985,5,0
2025-03-10 06:00:00,2911.0,2912.63,2910.26,2910.99,2042,8,0
2025-03-10 07:00:00,2910.9,2911.95,2906.97,2909.89,2990,5,0
2025-03-10 08:00:00,2909.92,2914.54,2909.24,2914.39,3159,10,0
2025-03-10 09:00:00,2914.68,2915.37,2904.37,2908.36,3901,5,0
2025-03-10 10:00:00,2907.99,2910.64,2897.54,2897.8,4177,7,0
2025-03-10 11:00:00,2897.67,2915.32,2896.81,2911.23,3955,5,0
2025-03-10 12:00:00,2911.19,2911.26,2898.31,2902.87,3758,5,0
2025-03-10 13:00:00,2902.89,2904.65,2895.7,2903.97,3930,5,0
2025-03-10 14:00:00,2903.75,2907.56,2900.4,2906.56,4563,7,0
2025-03-10 15:00:00,2906.72,2908.64,2897.68,2903.77,4799,5,0
2025-03-10 16:00:00,2903.4,2909.09,2900.99,2908.07,5191,5,0
2025-03-10 17:00:00,2908.36,2910.52,2900.61,2904.52,4702,6,0
2025-03-10 18:00:00,2904.36,2906.79,2895.88,2895.9,4334,6,0
2025-03-10 19:00:00,2895.88,2896.08,2882.71,2886.07,4769,5,0
2025-03-10 20:00:00,2886.06,2889.47,2880.3,2885.54,4156,5,0
2025-03-10 21:00:00,2885.21,2890.93,2880.28,2885.22,4344,5,0
2025-03-10 22:00:00,2885.23,2889.43,2884.18,2889.24,1572,6,0
2025-03-11 00:00:00,2888.27,2890.17,2884.04,2884.75,1415,5,0
2025-03-11 01:00:00,2884.76,2885.82,2882.4,2884.55,1226,5,0
2025-03-11 02:00:00,2884.53,2888.65,2884.16,2887.31,2768,5,0
2025-03-11 03:00:00,2887.44,2890.97,2880.26,2890.65,3379,5,0
2025-03-11 04:00:00,2890.63,2900.49,2889.93,2899.02,3293,5,0
2025-03-11 05:00:00,2899.05,2899.34,2895.16,2896.97,2560,5,0
2025-03-11 06:00:00,2896.95,2898.62,2895.69,2897.74,1689,6,0
2025-03-11 07:00:00,2897.73,2899.08,2892.81,2895.69,2572,7,0
2025-03-11 08:00:00,2895.93,2902.8,2893.5,2902.26,2965,6,0
2025-03-11 09:00:00,2902.26,2903.49,2897.56,2900.99,3020,5,0
2025-03-11 10:00:00,2901.22,2910.28,2900.41,2909.96,3108,5,0
2025-03-11 11:00:00,2909.97,2912.35,2908.69,2911.75,3459,11,0
2025-03-11 12:00:00,2911.77,2914.43,2910.94,2911.94,3008,6,0
2025-03-11 13:00:00,2911.95,2915.3,2910.73,2913.68,3027,12,0
2025-03-11 14:00:00,2913.61,2915.91,2910.53,2913.08,3671,6,0
2025-03-11 15:00:00,2913.11,2922.03,2906.95,2917.53,4478,5,0
2025-03-11 16:00:00,2916.58,2920.92,2911.97,2914.05,4495,6,0
2025-03-11 17:00:00,2914.07,2919.82,2913.93,2916.88,4084,8,0
2025-03-11 18:00:00,2916.82,2918.13,2915.13,2916.98,3448,5,0
2025-03-11 19:00:00,2917.04,2920.45,2914.02,2917.8,3621,8,0
2025-03-11 20:00:00,2917.76,2919.57,2915.15,2918.27,3028,7,0
2025-03-11 21:00:00,2918.29,2921.34,2917.51,2918.34,3300,5,0
2025-03-11 22:00:00,2918.19,2918.92,2915.15,2915.5,1429,5,0
2025-03-12 00:00:00,2915.81,2918.13,2914.43,2917.62,1423,5,0
2025-03-12 01:00:00,2917.65,2919.58,2915.5,2915.53,935,7,0
2025-03-12 02:00:00,2915.57,2915.57,2912.16,2914.22,1952,9,0
2025-03-12 03:00:00,2914.15,2917.28,2910.88,2914.92,3542,9,0
2025-03-12 04:00:00,2914.75,2918.22,2914.0,2916.23,2966,13,0
2025-03-12 05:00:00,2916.24,2919.84,2914.89,2914.99,2404,11,0
2025-03-12 06:00:00,2915.07,2916.07,2912.57,2914.98,1983,10,0
2025-03-12 07:00:00,2915.01,2916.57,2912.05,2916.03,3045,14,0
2025-03-12 08:00:00,2916.11,2921.14,2911.35,2911.88,3292,5,0
2025-03-12 09:00:00,2911.88,2915.63,2909.02,2914.42,3768,8,0
2025-03-12 10:00:00,2914.37,2922.18,2914.06,2922.1,3974,5,0
2025-03-12 11:00:00,2922.33,2925.47,2913.72,2914.82,3816,6,0
2025-03-12 12:00:00,2914.48,2917.0,2912.78,2914.34,3272,7,0
2025-03-12 13:00:00,2914.26,2916.63,2912.65,2915.3,3293,10,0
2025-03-12 14:00:00,2915.17,2923.12,2912.2,2917.49,4237,5,0
2025-03-12 15:00:00,2917.17,2918.75,2905.97,2915.61,5042,5,0
2025-03-12 16:00:00,2915.61,2922.43,2914.27,2921.85,4707,6,0
2025-03-12 17:00:00,2921.9,2929.36,2921.42,2928.26,4582,5,0
2025-03-12 18:00:00,2928.35,2939.12,2927.92,2936.54,4613,5,0
2025-03-12 19:00:00,2936.21,2940.63,2935.85,2936.05,3951,5,0
2025-03-12 20:00:00,2935.99,2937.45,2933.77,2935.25,3534,5,0
2025-03-12 21:00:00,2935.16,2935.72,2930.96,2931.33,4009,6,0
2025-03-12 22:00:00,2931.19,2934.23,2930.7,2933.31,1398,5,0
2025-03-13 00:00:00,2934.46,2938.89,2933.51,2938.0,1356,5,0
2025-03-13 01:00:00,2938.06,2939.31,2934.66,2938.07,1576,8,0
