time,open,high,low,close,tick_volume
2025-01-27 14:00:00,2771.35,2771.52,2760.7,2762.56,2454
2025-01-27 14:30:00,2762.56,2763.83,2760.44,2761.22,2219
2025-01-27 15:00:00,2761.05,2762.48,2757.08,2757.9,2755
2025-01-27 15:30:00,2757.67,2759.41,2752.28,2757.41,2719
2025-01-27 16:00:00,2757.19,2757.99,2749.34,2750.78,2645
2025-01-27 16:30:00,2750.63,2755.4,2744.95,2750.79,3039
2025-01-27 17:00:00,2750.78,2751.03,2740.99,2742.07,2969
2025-01-27 17:30:00,2742.77,2744.33,2739.58,2741.87,2915
2025-01-27 18:00:00,2741.95,2743.12,2738.16,2740.96,2805
2025-01-27 18:30:00,2740.92,2743.14,2733.37,2734.42,2750
2025-01-27 19:00:00,2734.73,2735.89,2730.48,2735.59,2644
2025-01-27 19:30:00,2735.73,2736.86,2732.51,2733.58,2212
2025-01-27 20:00:00,2733.52,2736.74,2733.0,2736.47,2341
2025-01-27 20:30:00,2736.43,2737.86,2734.64,2737.02,2132
2025-01-27 21:00:00,2736.98,2740.59,2736.86,2739.06,2119
2025-01-27 21:30:00,2738.91,2739.54,2736.96,2739.35,1956
2025-01-27 22:00:00,2739.41,2740.19,2738.18,2739.43,1844
2025-01-27 22:30:00,2739.37,2742.57,2738.99,2741.59,2100
2025-01-27 23:00:00,2741.08,2743.95,2741.01,2743.18,680
2025-01-27 23:30:00,2743.16,2743.94,2740.22,2740.7,513
2025-01-28 01:00:00,2739.91,2745.32,2739.42,2744.04,1058
2025-01-28 01:30:00,2743.63,2743.63,2739.63,2741.6,1556
2025-01-28 02:00:00,2741.76,2743.3,2739.92,2741.98,1205
2025-01-28 02:30:00,2742.05,2744.45,2740.59,2740.6,1120
2025-01-28 03:00:00,2740.77,2745.29,2740.59,2744.58,1476
2025-01-28 03:30:00,2744.57,2744.6,2739.45,2741.45,1421
2025-01-28 04:00:00,2741.41,2741.62,2738.63,2739.36,2232
2025-01-28 04:30:00,2739.36,2740.72,2738.21,2739.34,1695
2025-01-28 05:00:00,2739.46,2741.69,2738.81,2739.22,1684
2025-01-28 05:30:00,2739.14,2740.03,2737.8,2738.86,1578
2025-01-28 06:00:00,2738.88,2741.26,2738.67,2741.11,1544
2025-01-28 06:30:00,2741.1,2742.54,2739.63,2742.3,1419
2025-01-28 07:00:00,2742.53,2744.89,2742.24,2742.76,1548
2025-01-28 07:30:00,2742.74,2743.12,2741.2,2741.81,1265
2025-01-28 08:00:00,2741.51,2742.92,2740.64,2740.89,1396
2025-01-28 08:30:00,2740.74,2740.9,2739.19,2739.77,1357
2025-01-28 09:00:00,2739.32,2742.96,2739.25,2742.24,1906
2025-01-28 09:30:00,2742.32,2743.03,2738.28,2738.57,1746
2025-01-28 10:00:00,2739.13,2739.84,2736.17,2736.66,2087
2025-01-28 10:30:00,2736.66,2741.75,2734.81,2741.07,2095
2025-01-28 11:00:00,2741.06,2744.5,2740.38,2743.97,2126
2025-01-28 11:30:00,2743.99,2745.24,2742.16,2743.43,1880
2025-01-28 12:00:00,2743.36,2745.22,2742.87,2744.72,1827
2025-01-28 12:30:00,2744.75,2744.96,2740.25,2743.09,1788
2025-01-28 13:00:00,2743.09,2744.44,2742.28,2744.41,1657
2025-01-28 13:30:00,2744.44,2744.61,2741.61,2742.78,1781
2025-01-28 14:00:00,2742.8,2743.49,2741.25,2742.83,1899
2025-01-28 14:30:00,2742.92,2745.63,2742.6,2745.6,1792
2025-01-28 15:00:00,2745.71,2747.19,2745.24,2746.35,2326
2025-01-28 15:30:00,2745.98,2749.54,2745.98,2748.71,2428
2025-01-28 16:00:00,2748.9,2754.6,2748.72,2753.97,2463
2025-01-28 16:30:00,2753.92,2756.26,2752.87,2752.87,2886
2025-01-28 17:00:00,2753.31,2756.8,2751.04,2756.14,2898
2025-01-28 17:30:00,2756.01,2757.23,2754.6,2755.44,2375
2025-01-28 18:00:00,2755.44,2758.39,2755.3,2757.56,2593
2025-01-28 18:30:00,2757.47,2759.61,2755.19,2758.7,2431
2025-01-28 19:00:00,2758.58,2759.31,2757.44,2758.01,1958
2025-01-28 19:30:00,2758.29,2759.99,2757.51,2759.69,2131
2025-01-28 20:00:00,2759.87,2761.16,2759.05,2759.85,2065
2025-01-28 20:30:00,2759.68,2763.52,2759.68,2762.16,1956
2025-01-28 21:00:00,2762.18,2764.13,2761.11,2764.13,1764
2025-01-28 21:30:00,2764.13,2765.05,2763.44,2764.92,1465
2025-01-28 22:00:00,2764.9,2765.0,2762.34,2762.93,1619
2025-01-28 22:30:00,2762.91,2765.11,2762.82,2764.09,2206
2025-01-28 23:00:00,2764.04,2764.04,2762.7,2763.07,890
2025-01-28 23:30:00,2763.09,2763.78,2762.83,2763.17,522
2025-01-29 01:00:00,2763.23,2764.26,2762.31,2763.4,734
2025-01-29 01:30:00,2763.43,2763.86,2762.64,2762.74,488
2025-01-29 02:00:00,2762.75,2763.47,2762.28,2763.18,687
2025-01-29 02:30:00,2762.99,2764.88,2762.73,2763.92,947
2025-01-29 03:00:00,2763.96,2766.19,2763.85,2765.62,1554
2025-01-29 03:30:00,2765.49,2766.2,2763.54,2763.79,1333
2025-01-29 04:00:00,2763.75,2765.68,2763.35,2764.62,1264
2025-01-29 04:30:00,2764.61,2765.63,2763.95,2764.19,1343
2025-01-29 05:00:00,2764.21,2764.51,2762.3,2763.38,1495
2025-01-29 05:30:00,2763.38,2763.55,2762.53,2762.8,1359
2025-01-29 06:00:00,2762.67,2763.6,2761.47,2763.6,1530
2025-01-29 06:30:00,2763.56,2764.31,2762.0,2762.47,1334
2025-01-29 07:00:00,2762.45,2763.09,2761.58,2762.21,1122
2025-01-29 07:30:00,2762.31,2762.42,2760.03,2760.74,1243
2025-01-29 08:00:00,2760.92,2762.08,2759.76,2760.6,1657
2025-01-29 08:30:00,2760.71,2761.7,2759.13,2759.17,1346
2025-01-29 09:00:00,2759.08,2760.57,2757.37,2758.31,1632
2025-01-29 09:30:00,2758.37,2759.64,2757.43,2759.21,1814
2025-01-29 10:00:00,2759.3,2764.42,2759.3,2764.39,1833
2025-01-29 10:30:00,2764.4,2766.01,2762.51,2763.94,1968
2025-01-29 11:00:00,2763.83,2763.97,2760.27,2763.01,2018
2025-01-29 11:30:00,2763.0,2764.24,2762.04,2762.84,1932
2025-01-29 12:00:00,2762.77,2763.37,2759.42,2759.44,2044
2025-01-29 12:30:00,2759.69,2760.23,2757.04,2758.18,2233
2025-01-29 13:00:00,2758.26,2759.77,2757.46,2758.91,1818
2025-01-29 13:30:00,2758.92,2759.58,2758.29,2758.99,1624
2025-01-29 14:00:00,2758.9,2759.0,2755.7,2756.71,2044
2025-01-29 14:30:00,2756.69,2758.16,2755.59,2756.59,2189
2025-01-29 15:00:00,2756.6,2758.97,2752.23,2754.91,2881
2025-01-29 15:30:00,2754.9,2759.54,2754.14,2758.74,2350
2025-01-29 16:00:00,2758.86,2761.07,2756.12,2757.48,2421
2025-01-29 16:30:00,2756.74,2761.06,2756.74,2759.37,2918
2025-01-29 17:00:00,2759.55,2759.75,2749.96,2750.12,2782
2025-01-29 17:30:00,2750.25,2754.73,2748.52,2754.2,2706
2025-01-29 18:00:00,2754.45,2756.25,2751.52,2752.5,2605
2025-01-29 18:30:00,2752.0,2753.7,2748.49,2751.54,2295
2025-01-29 19:00:00,2751.65,2754.31,2750.96,2752.08,2065
2025-01-29 19:30:00,2752.08,2754.37,2751.27,2752.94,1633
2025-01-29 20:00:00,2752.84,2753.89,2748.79,2753.79,2032
2025-01-29 20:30:00,2753.64,2753.89,2750.97,2751.14,2050
2025-01-29 21:00:00,2751.36,2751.68,2744.76,2745.6,2712
2025-01-29 21:30:00,2745.54,2757.98,2744.93,2755.24,2900
2025-01-29 22:00:00,2755.1,2759.04,2752.75,2757.06,2406
2025-01-29 22:30:00,2757.1,2757.74,2754.36,2755.01,2146
2025-01-29 23:00:00,2754.97,2756.93,2754.02,2756.81,995
2025-01-29 23:30:00,2756.81,2759.77,2756.33,2759.68,821
2025-01-30 01:00:00,2759.61,2760.7,2758.23,2760.36,807
2025-01-30 01:30:00,2760.32,2760.52,2759.59,2760.29,727
2025-01-30 02:00:00,2760.31,2761.28,2758.98,2761.14,904
2025-01-30 02:30:00,2761.21,2762.55,2761.05,2762.11,1133
2025-01-30 03:00:00,2762.05,2762.05,2759.02,2760.71,1824
2025-01-30 03:30:00,2760.84,2761.34,2759.62,2760.13,1225
2025-01-30 04:00:00,2760.06,2761.91,2759.6,2760.29,1527
2025-01-30 04:30:00,2760.48,2760.56,2759.18,2760.33,1656
2025-01-30 05:00:00,2760.32,2761.41,2759.28,2760.51,1334
2025-01-30 05:30:00,2761.24,2762.41,2760.57,2761.76,1259
2025-01-30 06:00:00,2761.66,2763.45,2761.51,2762.19,1273
2025-01-30 06:30:00,2762.2,2762.2,2759.87,2760.49,1204
2025-01-30 07:00:00,2760.52,2761.17,2759.62,2760.43,1183
2025-01-30 07:30:00,2760.37,2761.17,2758.7,2760.58,1102
2025-01-30 08:00:00,2760.58,2762.43,2760.25,2761.27,1341
2025-01-30 08:30:00,2761.25,2766.38,2760.73,2765.61,1471
2025-01-30 09:00:00,2765.59,2768.37,2765.0,2766.45,1856
2025-01-30 09:30:00,2766.45,2769.58,2765.14,2769.14,1793
2025-01-30 10:00:00,2769.28,2773.05,2768.58,2772.67,2083
2025-01-30 10:30:00,2772.66,2776.71,2771.06,2776.21,1998
2025-01-30 11:00:00,2776.5,2776.62,2771.56,2775.13,2194
2025-01-30 11:30:00,2775.28,2775.83,2773.29,2774.36,1919
2025-01-30 12:00:00,2774.24,2779.07,2773.94,2777.98,2045
2025-01-30 12:30:00,2778.02,2779.26,2777.25,2778.32,1861
2025-01-30 13:00:00,2778.33,2779.3,2777.11,2778.32,1695
2025-01-30 13:30:00,2778.38,2779.44,2777.32,2777.68,1648
2025-01-30 14:00:00,2777.65,2779.23,2776.21,2778.55,1893
2025-01-30 14:30:00,2778.59,2781.15,2778.07,2780.08,1741
2025-01-30 15:00:00,2780.06,2783.0,2779.86,2780.05,2201
2025-01-30 15:30:00,2778.39,2786.01,2778.25,2785.66,2909
2025-01-30 16:00:00,2785.82,2788.2,2782.51,2786.85,2970
2025-01-30 16:30:00,2787.05,2789.13,2780.15,2787.62,3135
2025-01-30 17:00:00,2787.99,2791.18,2786.61,2789.74,2933
2025-01-30 17:30:00,2789.96,2796.69,2787.49,2795.41,3050
2025-01-30 18:00:00,2795.16,2798.32,2790.45,2791.45,2913
2025-01-30 18:30:00,2791.55,2794.54,2790.29,2790.58,2730
2025-01-30 19:00:00,2791.2,2792.13,2788.77,2791.26,2581
2025-01-30 19:30:00,2791.28,2795.9,2791.23,2795.61,2447
2025-01-30 20:00:00,2795.62,2797.1,2793.07,2794.85,2160
2025-01-30 20:30:00,2794.76,2795.92,2792.07,2795.23,1962
2025-01-30 21:00:00,2795.23,2795.36,2791.08,2791.48,1771
2025-01-30 21:30:00,2791.58,2793.7,2790.76,2793.4,1432
2025-01-30 22:00:00,2793.38,2795.57,2792.3,2794.83,1645
2025-01-30 22:30:00,2794.82,2798.22,2792.7,2795.68,2652
2025-01-30 23:00:00,2795.53,2798.49,2789.81,2791.99,1043
2025-01-30 23:30:00,2791.91,2795.18,2790.91,2794.06,605
2025-01-31 01:00:00,2795.08,2797.15,2791.77,2794.83,944
2025-01-31 01:30:00,2794.82,2796.85,2792.95,2796.38,1161
2025-01-31 02:00:00,2796.28,2799.65,2795.28,2797.72,1172
2025-01-31 02:30:00,2797.71,2798.46,2794.52,2795.74,1317
2025-01-31 03:00:00,2795.79,2796.63,2794.58,2795.06,1465
2025-01-31 03:30:00,2794.99,2796.62,2794.74,2796.26,1666
2025-01-31 04:00:00,2796.15,2798.3,2794.68,2796.51,1583
2025-01-31 04:30:00,2796.51,2797.81,2794.83,2796.17,1553
2025-01-31 05:00:00,2796.21,2798.21,2795.84,2796.88,1671
2025-01-31 05:30:00,2796.68,2797.69,2796.29,2796.38,1644
2025-01-31 06:00:00,2796.32,2796.32,2794.58,2795.01,1205
2025-01-31 06:30:00,2794.99,2796.49,2794.6,2795.92,1455
2025-01-31 07:00:00,2795.7,2796.42,2794.9,2795.51,1536
2025-01-31 07:30:00,2795.31,2796.46,2793.98,2795.49,1770
2025-01-31 08:00:00,2795.49,2796.3,2793.49,2794.68,1309
2025-01-31 08:30:00,2794.66,2795.66,2792.18,2792.94,1538
2025-01-31 09:00:00,2792.59,2800.38,2792.27,2799.75,1864
2025-01-31 09:30:00,2799.73,2801.15,2797.42,2798.15,2070
2025-01-31 10:00:00,2798.11,2799.3,2793.5,2793.9,2056
2025-01-31 10:30:00,2793.86,2794.72,2791.69,2793.33,1953
2025-01-31 11:00:00,2793.19,2795.38,2792.74,2794.6,2036
2025-01-31 11:30:00,2794.6,2796.38,2793.55,2793.66,1835
2025-01-31 12:00:00,2793.66,2795.22,2791.79,2794.12,2066
2025-01-31 12:30:00,2794.33,2794.88,2791.02,2794.27,1863
2025-01-31 13:00:00,2794.28,2797.16,2792.44,2796.56,1918
2025-01-31 13:30:00,2796.55,2800.74,2795.93,2800.19,2110
2025-01-31 14:00:00,2800.15,2805.86,2799.77,2805.35,2072
2025-01-31 14:30:00,2805.47,2807.73,2804.6,2805.74,2099
2025-01-31 15:00:00,2805.83,2806.56,2803.98,2804.79,2417
2025-01-31 15:30:00,2804.77,2808.65,2803.59,2806.41,2597
2025-01-31 16:00:00,2806.54,2807.8,2804.54,2807.68,2646
2025-01-31 16:30:00,2807.65,2812.52,2805.08,2812.38,2897
2025-01-31 17:00:00,2812.34,2817.23,2809.39,2809.59,3058
2025-01-31 17:30:00,2809.63,2811.65,2808.26,2809.2,2707
2025-01-31 18:00:00,2809.42,2810.34,2805.0,2806.85,2639
2025-01-31 18:30:00,2806.86,2809.67,2805.73,2807.27,1983
2025-01-31 19:00:00,2807.28,2812.78,2802.93,2807.83,2706
2025-01-31 19:30:00,2807.94,2816.08,2807.03,2808.76,3055
2025-01-31 20:00:00,2808.75,2808.91,2798.57,2799.41,2898
2025-01-31 20:30:00,2799.32,2803.21,2795.31,2798.91,2831
2025-01-31 21:00:00,2799.01,2802.04,2796.97,2801.84,2209
2025-01-31 21:30:00,2801.89,2802.86,2795.54,2796.3,2398
2025-01-31 22:00:00,2796.24,2797.57,2794.34,2797.1,2461
2025-01-31 22:30:00,2796.94,2802.1,2796.34,2800.88,2816
2025-01-31 23:00:00,2801.15,2802.7,2799.64,2801.67,1166
2025-01-31 23:30:00,2801.64,2802.11,2798.1,2798.47,795
2025-02-03 01:00:00,2804.21,2805.79,2788.36,2791.84,2680
2025-02-03 01:30:00,2792.07,2794.84,2784.27,2793.06,1884
2025-02-03 02:00:00,2792.49,2796.96,2790.35,2794.14,1748
2025-02-03 02:30:00,2794.14,2795.94,2790.71,2792.31,2126
2025-02-03 03:00:00,2792.07,2792.21,2781.61,2782.49,2661
2025-02-03 03:30:00,2782.55,2784.67,2778.2,2782.27,2420
2025-02-03 04:00:00,2782.26,2782.77,2775.9,2778.11,2843
2025-02-03 04:30:00,2777.83,2779.61,2773.8,2778.1,2837
2025-02-03 05:00:00,2778.1,2778.26,2773.93,2775.67,2377
2025-02-03 05:30:00,2775.47,2776.36,2772.17,2774.41,2260
2025-02-03 06:00:00,2774.34,2783.1,2774.09,2779.34,2416
2025-02-03 06:30:00,2779.06,2781.53,2777.08,2780.85,1966
2025-02-03 07:00:00,2780.74,2784.88,2780.0,2784.65,1985
2025-02-03 07:30:00,2784.65,2785.14,2782.74,2783.1,2101
2025-02-03 08:00:00,2783.1,2787.86,2782.89,2787.23,1916
2025-02-03 08:30:00,2787.12,2788.15,2783.95,2786.94,2139
2025-02-03 09:00:00,2787.03,2789.17,2785.92,2786.92,2372
2025-02-03 09:30:00,2787.01,2790.02,2785.27,2789.37,2336
2025-02-03 10:00:00,2789.31,2798.75,2787.12,2797.95,2659
2025-02-03 10:30:00,2798.14,2800.21,2796.39,2796.71,2451
2025-02-03 11:00:00,2796.69,2798.79,2794.81,2798.02,2350
2025-02-03 11:30:00,2798.01,2800.8,2795.96,2796.31,2333
2025-02-03 12:00:00,2796.21,2796.7,2793.62,2795.02,2053
2025-02-03 12:30:00,2795.37,2800.15,2793.01,2798.07,2188
2025-02-03 13:00:00,2797.95,2804.31,2797.92,2798.63,2287
2025-02-03 13:30:00,2798.65,2801.8,2798.37,2801.24,2105
2025-02-03 14:00:00,2801.41,2804.28,2800.39,2803.36,2178
2025-02-03 14:30:00,2803.46,2810.92,2802.08,2810.48,2173
2025-02-03 15:00:00,2810.67,2811.9,2807.44,2810.21,2366
2025-02-03 15:30:00,2810.26,2811.31,2808.18,2811.01,2613
2025-02-03 16:00:00,2811.02,2815.61,2810.05,2814.36,2660
2025-02-03 16:30:00,2814.7,2830.4,2813.94,2829.51,3135
2025-02-03 17:00:00,2829.38,2830.09,2813.99,2821.28,3314
2025-02-03 17:30:00,2821.3,2821.66,2813.59,2817.48,3191
2025-02-03 18:00:00,2817.36,2825.28,2813.41,2820.81,2925
2025-02-03 18:30:00,2820.84,2823.13,2813.0,2814.21,2624
2025-02-03 19:00:00,2814.2,2819.35,2814.11,2818.73,2360
2025-02-03 19:30:00,2818.56,2822.22,2815.94,2817.37,2662
2025-02-03 20:00:00,2817.06,2821.64,2816.03,2818.12,2337
2025-02-03 20:30:00,2818.12,2821.32,2817.52,2821.03,2283
2025-02-03 21:00:00,2821.14,2822.9,2820.16,2821.34,2264
2025-02-03 21:30:00,2821.22,2821.36,2817.95,2818.32,2033
2025-02-03 22:00:00,2818.21,2819.59,2816.33,2816.49,1877
2025-02-03 22:30:00,2816.46,2817.76,2815.57,2816.58,2249
2025-02-03 23:00:00,2816.4,2817.48,2813.36,2814.33,1044
2025-02-03 23:30:00,2814.43,2815.55,2812.19,2814.75,1577
2025-02-04 01:00:00,2814.62,2814.64,2811.51,2812.99,827
2025-02-04 01:30:00,2812.99,2815.26,2810.32,2814.01,845
2025-02-04 02:00:00,2814.11,2814.79,2812.47,2814.5,643
2025-02-04 02:30:00,2814.5,2817.57,2814.5,2817.2,901
2025-02-04 03:00:00,2817.27,2821.01,2815.91,2820.53,1931
2025-02-04 03:30:00,2820.76,2824.24,2819.55,2823.35,1973
2025-02-04 04:00:00,2823.24,2824.72,2817.43,2817.75,1946
2025-02-04 04:30:00,2817.73,2821.66,2816.85,2821.14,2225
2025-02-04 05:00:00,2821.14,2824.41,2820.94,2822.35,1540
2025-02-04 05:30:00,2822.35,2823.05,2817.45,2821.56,1935
2025-02-04 06:00:00,2821.44,2821.5,2818.56,2820.33,1914
2025-02-04 06:30:00,2820.24,2821.53,2817.95,2819.34,1961
2025-02-04 07:00:00,2819.44,2819.44,2813.37,2816.62,2873
2025-02-04 07:30:00,2816.58,2817.85,2814.69,2815.79,2079
2025-02-04 08:00:00,2815.72,2816.16,2810.87,2812.11,2223
2025-02-04 08:30:00,2812.11,2814.11,2810.94,2813.63,2191
2025-02-04 09:00:00,2813.42,2814.31,2807.28,2807.54,2402
2025-02-04 09:30:00,2807.42,2813.87,2807.19,2812.72,2334
2025-02-04 10:00:00,2812.87,2819.28,2810.29,2817.08,2807
2025-02-04 10:30:00,2817.06,2817.9,2811.68,2815.16,2482
2025-02-04 11:00:00,2815.15,2817.83,2814.13,2816.91,2515
2025-02-04 11:30:00,2816.74,2821.81,2815.85,2820.09,2268
2025-02-04 12:00:00,2819.95,2819.98,2815.43,2816.15,2065
2025-02-04 12:30:00,2816.11,2816.44,2812.86,2814.98,2068
2025-02-04 13:00:00,2814.82,2816.22,2813.36,2815.43,2041
2025-02-04 13:30:00,2815.4,2816.96,2814.32,2815.45,2067
2025-02-04 14:00:00,2815.55,2820.03,2814.53,2819.36,2236
2025-02-04 14:30:00,2819.24,2823.04,2818.94,2821.81,2261
2025-02-04 15:00:00,2821.94,2835.27,2821.44,2835.13,2822
2025-02-04 15:30:00,2835.22,2837.13,2830.43,2831.69,2816
2025-02-04 16:00:00,2831.86,2837.92,2829.07,2837.32,2971
2025-02-04 16:30:00,2837.41,2841.38,2835.97,2839.62,3095
2025-02-04 17:00:00,2840.83,2844.39,2839.11,2843.69,3172
2025-02-04 17:30:00,2843.68,2845.49,2833.77,2835.86,3026
2025-02-04 18:00:00,2835.67,2842.42,2832.45,2841.51,2932
2025-02-04 18:30:00,2841.5,2842.2,2839.54,2840.46,2592
2025-02-04 19:00:00,2840.45,2843.28,2839.45,2842.93,2353
2025-02-04 19:30:00,2842.97,2844.68,2841.75,2843.98,2448
2025-02-04 20:00:00,2843.87,2844.82,2842.64,2843.74,2291
2025-02-04 20:30:00,2843.14,2845.0,2842.54,2842.65,1913
2025-02-04 21:00:00,2842.64,2844.17,2842.03,2842.57,1897
2025-02-04 21:30:00,2842.49,2844.23,2842.31,2843.02,2066
2025-02-04 22:00:00,2843.13,2844.09,2840.92,2841.92,1622
2025-02-04 22:30:00,2841.36,2844.94,2841.24,2844.13,1995
2025-02-04 23:00:00,2844.22,2844.59,2840.71,2841.29,767
2025-02-04 23:30:00,2841.29,2842.25,2840.85,2842.01,507
2025-02-05 01:00:00,2842.67,2842.68,2840.38,2840.59,522
2025-02-05 01:30:00,2840.55,2842.74,2840.46,2841.22,721
2025-02-05 02:00:00,2841.26,2842.94,2840.71,2842.91,849
2025-02-05 02:30:00,2842.9,2848.28,2842.8,2845.33,1666
2025-02-05 03:00:00,2845.39,2849.01,2842.52,2843.46,2901
2025-02-05 03:30:00,2843.54,2845.09,2839.67,2844.46,2462
2025-02-05 04:00:00,2844.46,2853.8,2844.01,2850.96,2136
2025-02-05 04:30:00,2850.95,2851.0,2847.78,2850.7,1844
2025-02-05 05:00:00,2851.21,2854.22,2849.78,2853.59,1708
2025-02-05 05:30:00,2853.65,2854.3,2851.66,2852.43,1370
2025-02-05 06:00:00,2852.37,2857.85,2851.84,2856.56,1358
2025-02-05 06:30:00,2856.37,2858.04,2854.95,2855.19,1164
2025-02-05 07:00:00,2855.36,2856.43,2853.49,2856.17,1199
2025-02-05 07:30:00,2856.18,2860.62,2855.51,2859.33,1671
2025-02-05 08:00:00,2859.35,2861.87,2856.92,2860.9,1636
2025-02-05 08:30:00,2860.89,2861.62,2858.96,2859.1,1524
2025-02-05 09:00:00,2858.95,2858.95,2854.86,2858.25,2204
2025-02-05 09:30:00,2858.21,2864.25,2857.63,2864.21,1988
2025-02-05 10:00:00,2864.15,2866.64,2863.58,2865.51,2257
2025-02-05 10:30:00,2865.62,2869.72,2864.74,2867.5,2182
2025-02-05 11:00:00,2867.43,2870.55,2865.49,2869.36,2029
2025-02-05 11:30:00,2869.26,2872.17,2869.17,2870.34,1892
2025-02-05 12:00:00,2870.52,2872.29,2869.4,2871.92,1788
2025-02-05 12:30:00,2871.93,2877.17,2866.23,2867.84,2346
2025-02-05 13:00:00,2867.86,2870.03,2864.74,2869.51,2293
2025-02-05 13:30:00,2869.5,2870.49,2868.03,2868.33,1867
2025-02-05 14:00:00,2868.54,2870.22,2867.76,2869.18,1858
2025-02-05 14:30:00,2869.51,2870.87,2866.94,2870.35,1956
2025-02-05 15:00:00,2870.31,2870.71,2864.82,2865.78,2676
2025-02-05 15:30:00,2865.86,2867.19,2858.73,2861.63,2901
2025-02-05 16:00:00,2861.82,2865.65,2860.68,2864.67,2716
2025-02-05 16:30:00,2864.51,2872.61,2864.51,2870.48,3072
2025-02-05 17:00:00,2874.25,2877.55,2871.49,2876.71,3071
2025-02-05 17:30:00,2876.87,2882.49,2873.72,2880.22,2963
2025-02-05 18:00:00,2880.25,2881.29,2863.06,2869.43,3143
2025-02-05 18:30:00,2869.4,2875.29,2866.7,2874.87,2548
2025-02-05 19:00:00,2875.17,2876.74,2871.53,2872.81,2374
2025-02-05 19:30:00,2872.91,2873.91,2871.41,2872.95,2022
2025-02-05 20:00:00,2872.97,2873.59,2866.49,2870.11,2226
2025-02-05 20:30:00,2870.15,2870.94,2863.68,2865.62,2107
2025-02-05 21:00:00,2865.65,2868.76,2862.72,2866.98,2173
2025-02-05 21:30:00,2867.05,2869.0,2862.95,2863.57,2067
2025-02-05 22:00:00,2863.57,2864.88,2862.32,2864.88,1961
2025-02-05 22:30:00,2864.93,2866.16,2859.97,2862.69,2256
2025-02-05 23:00:00,2862.46,2863.35,2861.19,2863.17,582
2025-02-05 23:30:00,2863.17,2867.18,2862.14,2867.02,696
2025-02-06 01:00:00,2864.94,2870.38,2861.79,2868.7,909
2025-02-06 01:30:00,2868.69,2870.97,2867.47,2869.23,864
2025-02-06 02:00:00,2869.25,2869.99,2867.39,2867.91,839
2025-02-06 02:30:00,2867.9,2869.97,2867.38,2869.79,875
2025-02-06 03:00:00,2869.82,2870.81,2863.75,2865.8,2227
2025-02-06 03:30:00,2865.71,2872.03,2865.71,2871.39,2219
2025-02-06 04:00:00,2871.76,2873.28,2868.31,2870.96,1953
2025-02-06 04:30:00,2870.96,2872.74,2869.83,2870.71,1999
2025-02-06 05:00:00,2870.59,2870.8,2864.37,2865.07,1923
2025-02-06 05:30:00,2865.03,2869.88,2864.61,2869.42,1506
2025-02-06 06:00:00,2869.35,2872.25,2869.18,2869.86,1378
2025-02-06 06:30:00,2869.85,2870.48,2868.32,2868.5,1159
2025-02-06 07:00:00,2868.56,2869.98,2866.9,2868.7,1309
2025-02-06 07:30:00,2868.84,2869.84,2865.42,2868.36,1993
2025-02-06 08:00:00,2868.36,2870.14,2867.81,2869.09,1841
2025-02-06 08:30:00,2869.09,2871.39,2857.66,2859.06,2179
2025-02-06 09:00:00,2859.0,2861.73,2858.18,2860.91,2007
2025-02-06 09:30:00,2860.85,2861.55,2855.05,2855.88,2177
2025-02-06 10:00:00,2855.77,2856.97,2848.94,2851.52,2447
2025-02-06 10:30:00,2851.38,2858.56,2850.95,2856.07,2265
2025-02-06 11:00:00,2856.14,2859.96,2855.81,2856.52,2187
2025-02-06 11:30:00,2856.39,2859.97,2855.79,2859.43,1882
2025-02-06 12:00:00,2859.33,2861.24,2855.73,2860.39,2035
2025-02-06 12:30:00,2860.16,2861.79,2857.9,2859.17,1818
2025-02-06 13:00:00,2858.64,2862.3,2858.3,2860.2,2006
2025-02-06 13:30:00,2860.44,2867.33,2859.99,2866.07,2010
2025-02-06 14:00:00,2866.06,2870.3,2865.3,2867.24,2264
2025-02-06 14:30:00,2867.27,2868.72,2863.62,2864.42,2208
2025-02-06 15:00:00,2864.47,2864.96,2859.33,2860.59,2786
2025-02-06 15:30:00,2860.46,2863.77,2855.56,2856.69,2840
2025-02-06 16:00:00,2856.74,2859.8,2854.41,2857.67,2841
2025-02-06 16:30:00,2857.78,2858.32,2841.14,2841.91,3065
2025-02-06 17:00:00,2841.99,2847.71,2834.1,2844.92,3169
2025-02-06 17:30:00,2845.11,2853.28,2844.05,2850.56,2975
2025-02-06 18:00:00,2850.82,2854.71,2849.2,2850.68,2721
2025-02-06 18:30:00,2850.61,2853.87,2848.86,2848.86,2375
2025-02-06 19:00:00,2848.77,2851.95,2848.06,2851.05,2073
2025-02-06 19:30:00,2851.12,2852.61,2848.89,2852.2,2063
2025-02-06 20:00:00,2852.35,2852.68,2849.87,2851.83,2302
2025-02-06 20:30:00,2851.87,2853.6,2849.93,2852.57,1909
2025-02-06 21:00:00,2852.54,2852.66,2850.59,2851.5,1911
2025-02-06 21:30:00,2851.37,2854.17,2850.37,2853.81,1864
2025-02-06 22:00:00,2853.8,2857.27,2853.59,2854.48,2148
2025-02-06 22:30:00,2854.43,2856.62,2853.85,2856.42,2254
2025-02-06 23:00:00,2856.49,2856.87,2854.94,2855.59,740
2025-02-06 23:30:00,2855.6,2857.21,2855.39,2855.55,667
2025-02-07 01:00:00,2855.66,2858.01,2855.63,2857.61,815
